Date,User,Component,Action,Target
2023-10-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-10-07,73475cb40a,ASSIGN,UPDATED,SUBMISSION
2023-10-07,73475cb40a,ASSIGN,SUBMITTED,SUBMISSION
2023-10-07,73475cb40a,ASSIGN,SUBMITTED,SUBMISSION
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-10-07,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-10-07,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-10-07,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-10-07,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-10-07,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-10-07,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-10-07,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-10-07,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-10-07,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-10-07,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-10-07,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-10-07,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-10-07,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-10-07,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-10-07,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-10-07,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-10-07,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-10-07,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,a21855da08,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,ASSIGN
2023-11-07,73475cb40a,COUR,VIEWED,CONTENT
2023-11-07,73475cb40a,ASSIGN,UPDATED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,ASSIGN
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,COUR,VIEWED,CONTENT
2023-11-07,73475cb40a,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,a21855da08,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,COUR,VIEWED,CONTENT
2023-11-07,73475cb40a,ASSIGN,VIEWED,ASSIGN
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,UPDATED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ASSIGN
2023-11-07,a21855da08,ASSIGN,VIEWED,ASSIGN
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,ASSIGN
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,ASSIGN
2023-11-07,a21855da08,COUR,VIEWED,CONTENT
2023-11-07,a21855da08,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,UPDATED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,UPDATED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,SUBMISSION
2023-11-07,a21855da08,ASSIGN,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,ASSIGN,SUBMITTED,SUBMISSION
2023-11-07,73475cb40a,ASSIGN,VIEWED,ASSIGN
2023-11-07,73475cb40a,ASSIGN,UPLOADED,SUBMISSION
2023-11-07,73475cb40a,COUR,VIEWED,CONTENT
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,COUR,VIEWED,COUR
2023-11-07,eb1e33e8a8,LECT,VIEWED,SUBMISSION
2023-11-07,eb1e33e8a8,LECT,VIEWED,ACTIVITY
2023-11-07,eb1e33e8a8,LECT,UPDATED,COMPLETION_STATE
2023-11-07,eb1e33e8a8,ASSIGN,VIEWED,SUBMISSION
2023-10-08,65a699905c,SURVEY,VIEWED,CHOICE
2023-10-08,65a699905c,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,LECT,VIEWED,SUBMISSION
2023-10-08,65a699905c,LECT,VIEWED,ASSIGN
2023-10-08,65a699905c,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,SURVEY,VIEWED,CHOICE
2023-10-08,65a699905c,LECT,VIEWED,SUBMISSION
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-10-08,0f8ef3377b,SYS,VIEWED,CONTENT
2023-10-08,65a699905c,LECT,VIEWED,ASSIGN
2023-10-08,65a699905c,LECT,VIEWED,ASSIGN
2023-10-08,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-10-08,0f8ef3377b,FOLD,VIEWED,FOLD
2023-10-08,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-10-08,0f8ef3377b,COUR,VIEWED,CONTENT
2023-10-08,0f8ef3377b,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,LECT,VIEWED,SUBMISSION
2023-10-08,65a699905c,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,SURVEY,VIEWED,CHOICE
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-10-08,0f8ef3377b,SYS,VIEWED,CONTENT
2023-10-08,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-10-08,0f8ef3377b,FOLD,VIEWED,FOLD
2023-10-08,65a699905c,COUR,VIEWED,CONTENT
2023-10-08,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-10-08,65a699905c,SURVEY,VIEWED,CHOICE
2023-10-08,65a699905c,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,LECT,VIEWED,SUBMISSION
2023-10-08,65a699905c,LECT,VIEWED,ASSIGN
2023-10-08,65a699905c,SURVEY,VIEWED,CHOICE
2023-10-08,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-10-08,3ada92f28b,ASSIGN,VIEWED,ASSIGN
2023-10-08,3ada92f28b,ASSIGN,VIEWED,SUBMISSION
2023-10-08,3ada92f28b,COUR,VIEWED,CONTENT
2023-10-08,65a699905c,LECT,VIEWED,ASSIGN
2023-10-08,3ada92f28b,ASSIGN,VIEWED,ASSIGN
2023-10-08,3ada92f28b,ASSIGN,VIEWED,SUBMISSION
2023-10-08,3ada92f28b,COUR,VIEWED,CONTENT
2023-10-08,3ada92f28b,ASSIGN,VIEWED,ASSIGN
2023-10-08,3ada92f28b,ASSIGN,VIEWED,SUBMISSION
2023-10-08,65a699905c,LECT,VIEWED,SUBMISSION
2023-10-08,3ada92f28b,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-11-08,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,COUR,VIEWED,CONTENT
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-11-08,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-11-08,ec2e990b93,FOLD,VIEWED,FOLD
2023-12-08,39fa9ec190,STUDY_MAT,VIEWED,FOLD
2023-12-08,811786ad1a,LECT,VIEWED,ACTIVITY
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,ASSIGN,VIEWED,SUBMISSION
2023-12-08,811786ad1a,LECT,VIEWED,ASSIGN
2023-12-08,811786ad1a,ATTEND,VIEWED,SESSION
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,TEST,VIEWED,ACTIVITY
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,LECT,VIEWED,ACTIVITY
2023-12-08,811786ad1a,ASSIGN,VIEWED,FEEDBACK
2023-12-08,39fa9ec190,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,COUR,VIEWED,COUR
2023-12-08,811786ad1a,LECT,VIEWED,ACTIVITY
2023-12-08,811786ad1a,TEST,VIEWED,ACTIVITY
2023-12-08,811786ad1a,COUR,VIEWED,COUR
2023-12-08,811786ad1a,ATTEND,VIEWED,SESSION
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,ASSIGN,VIEWED,FEEDBACK
2023-12-08,39fa9ec190,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,TEST,VIEWED,ACTIVITY
2023-12-08,811786ad1a,LECT,VIEWED,ASSIGN
2023-12-08,811786ad1a,ASSIGN,VIEWED,FEEDBACK
2023-12-08,811786ad1a,ASSIGN,VIEWED,SUBMISSION
2023-12-08,811786ad1a,ASSIGN,VIEWED,ASSIGN
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,ASSIGN,VIEWED,ASSIGN
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,ATTEND,VIEWED,SESSION
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,ASSIGN,VIEWED,ASSIGN
2023-12-08,811786ad1a,LECT,VIEWED,ASSIGN
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,LECT,VIEWED,SUBMISSION
2023-12-08,811786ad1a,COUR,VIEWED,CONTENT
2023-12-08,811786ad1a,COUR,VIEWED,COUR
2023-12-08,811786ad1a,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-10-09,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-10-09,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-10-09,eeca91fd43,COUR,VIEWED,COUR
2023-10-09,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-10-09,eeca91fd43,COUR,VIEWED,CONTENT
2023-10-09,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-10-09,eeca91fd43,COUR,VIEWED,COUR
2023-10-09,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-10-09,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-10-09,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-10-09,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-10-09,eeca91fd43,COUR,VIEWED,CONTENT
2023-10-09,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-10-09,eeca91fd43,COUR,VIEWED,COUR
2023-10-09,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-10-09,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPLOADED,SUBMISSION
2023-10-09,8722616204,ASSIGN,CREATED,SUBMISSION
2023-10-09,8722616204,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-09,8722616204,ASSIGN,SUBMITTED,SUBMISSION
2023-10-09,eeca91fd43,COUR,VIEWED,CONTENT
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-09,1be0034108,SYS,VIEWED,CONTENT
2023-10-09,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-09,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-09,8722616204,ASSIGN,VIEWED,SUBMISSION
2023-10-09,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-09,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-09,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-09,1be0034108,ATTEND,VIEWED,REPORT
2023-10-09,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-09,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-09,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-09,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-09,1be0034108,COUR,VIEWED,COUR
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-10-09,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-09,8722616204,ASSIGN,VIEWED,ACTIVITY
2023-10-09,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-09,8722616204,COUR,VIEWED,COUR
2023-10-09,1be0034108,COUR,VIEWED,COUR
2023-10-09,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-09,1be0034108,ASSIGN,VIEWED,SUBMISSION
